"GEOID","B01003_001E","B01003_001M","B00001_001E","type","landArea","popDens","popSamp"
"420912058083",2126,211,232,"bg",1.0924155099,1946.14593140902,10.9125117591722
"420912058084",622,138,70,"bg",0.1409790096,4412.00432436575,11.2540192926045
"420912058091",877,115,164,"bg",0.2099565468,4177.05479236811,18.7001140250855
"420912058092",838,139,138,"bg",0.1922847498,4358.11992823988,16.4677804295943
"420912058093",1097,150,167,"bg",0.4764547359,2302.42228136912,15.2233363719234
"420912059031",2551,165,249,"bg",1.6516832904,1544.48495957249,9.7608780870247
"420912059041",1299,115,215,"bg",0.7315035156,1775.7946097286,16.5511932255581
"420912059042",907,117,142,"bg",0.7231236012,1254.2807322218,15.6560088202867
"420912059051",1017,148,101,"bg",0.5181585552,1962.71969225222,9.93117010816126
"420912059052",2454,247,204,"bg",0.7261988877,3379.23954658241,8.31295843520782
"420912059061",595,188,95,"bg",0.3678007905,1617.7235486393,15.9663865546218
"420912059062",1501,140,209,"bg",2.2397085711,670.176477139973,13.9240506329114
"420912060041",1066,279,110,"bg",0.4257231264,2503.97484631457,10.3189493433396
"420912060042",4319,301,442,"bg",1.6454095515,2624.87840553902,10.2338504283399
"420912060043",1036,342,84,"bg",0.1913793453,5413.3323445955,8.10810810810811
"420912060051",1713,307,159,"bg",0.7537841883,2272.53373921693,9.28196147110333
"420912060052",1260,188,130,"bg",0.503926137,2500.36643763131,10.3174603174603
"420912060053",1223,205,118,"bg",0.4748921892,2575.32136306612,9.64840556009812
"420912060061",738,130,85,"bg",0.4054042278,1820.40528784046,11.5176151761518
"420912060062",2071,183,228,"bg",1.3860360657,1494.18911329271,11.0091743119266
"420912060071",3693,538,214,"bg",2.5052646762,1474.09574528531,5.7947468183049
"420912060072",3211,407,226,"bg",1.6344493308,1964.57604374211,7.03830582373093
"420912061021",2236,481,119,"bg",2.3154158313,965.701266171523,5.32200357781753
"420912061022",1621,336,90,"bg",1.6082964612,1007.89875443146,5.55212831585441
"420912061023",2096,434,114,"bg",1.3819928265,1516.6504194586,5.43893129770992
"420912061024",2787,439,153,"bg",1.5414505821,1808.03720363394,5.48977395048439
"420912061041",3117,160,508,"bg",3.4670482704,899.035651338187,16.297722168752
"420912061051",1442,231,151,"bg",1.7605530657,819.060798617085,10.4715672676838
"420912061052",4541,246,469,"bg",3.5831558763,1267.31857523572,10.3281215591279
"420912061061",987,223,89,"bg",0.2706557139,3646.69929105827,9.01722391084093
"420912061062",2413,280,217,"bg",0.7358027391,3279.41154846946,8.99295482801492
"420912061063",1450,252,139,"bg",1.1444675814,1266.96467734477,9.58620689655172
"420912062011",1068,151,112,"bg",0.202343427,5278.15514363113,10.4868913857678
"420912062012",1283,178,124,"bg",0.2741059035,4680.67262914679,9.66484801247077
"420912062021",686,224,96,"bg",0.1123670691,6104.99148455586,13.9941690962099
"420912062022",1745,218,278,"bg",0.1912758705,9122.94893986641,15.9312320916905
"420912063001",2131,209,332,"bg",0.4908825207,4341.16088908847,15.5795401220084
"420912063002",996,166,109,"bg",0.4030582842,2471.10663406134,10.9437751004016
"420912063003",1256,195,187,"bg",0.285578865,4398.08457113939,14.8885350318471
"420912063004",896,128,103,"bg",0.3923142795,2283.88322021299,11.4955357142857
"420912064001",1660,179,174,"bg",1.1144247543,1489.55772347563,10.4819277108434
"420912064002",1899,180,202,"bg",0.9465365052,2006.2617654654,10.637177461822
"420912065011",4379,189,426,"bg",2.1028311018,2082.43067940722,9.72824845855218
"420912065021",2574,284,220,"bg",2.071225728,1242.74238447467,8.54700854700855
"420912065022",2284,299,212,"bg",0.6810626394,3353.58286869494,9.28196147110333
"420912066001",1381,93,347,"bg",0.4123424448,3349.1580054773,25.1267197682839
"420912067021",3353,166,NA,"bg",2.5738804377,1302.70231316425,NA
"420912067031",4034,261,325,"bg",2.9726178768,1357.05299745508,8.05651958353991
"420912067041",5386,438,296,"bg",3.5357941476,1523.27872471192,5.49572966951355
"420912067042",1953,355,112,"bg",4.7543056704,410.7855353431,5.73476702508961
"420912068011",4351,438,258,"bg",7.1027789976,612.577133748662,5.92967133992186
"420912068012",2924,438,172,"bg",4.6816872102,624.561161119324,5.88235294117647
"420912068021",3011,207,304,"bg",4.4351334027,678.897279204043,10.096313517104
"420912069011",723,131,96,"bg",0.2077770123,3479.6919639796,13.2780082987552
"420912069012",1822,295,149,"bg",0.2750472153,6624.3172031853,8.17782656421515
"420912069013",2205,347,220,"bg",1.0909935036,2021.09361121222,9.97732426303855
"420912069041",1457,334,99,"bg",0.6427607472,2266.78434603699,6.79478380233356
"420912069042",1939,334,112,"bg",0.5041122372,3846.36566406288,5.77617328519856
"420912069043",2122,310,150,"bg",1.8901842102,1122.6419036563,7.06880301602262
"420912069051",2136,259,206,"bg",0.9656326251,2212.02136762809,9.64419475655431
"420912069052",2906,327,249,"bg",2.2638259215,1283.66760553501,8.56847900894701
"420912069061",1526,237,136,"bg",1.1503451817,1326.55834463952,8.91218872870249
"420912069062",1356,255,125,"bg",0.6911464131,1961.95766092156,9.21828908554572
"420912070011",2221,295,130,"bg",3.204097182,693.174979984112,5.85321927059883
"420912070012",1822,336,107,"bg",0.7235185815,2518.24907692436,5.87266739846323
"420912070013",4015,385,243,"bg",6.6780168741,601.226393358149,6.05230386052304
"420912070031",2096,163,218,"bg",1.0179194454,2059.102033537,10.4007633587786
"420912070032",916,168,102,"bg",1.1758999824,778.977815894217,11.1353711790393
"420912070041",2122,250,187,"bg",0.751516623,2823.62350353493,8.8124410933082
"420912070042",983,169,103,"bg",0.3531104577,2783.83145716729,10.4781281790437
"420912070043",1149,207,108,"bg",0.5382828594,2134.56546114201,9.39947780678851
"420912071011",3244,525,172,"bg",4.9629189753,653.647584444778,5.30209617755857
"420912071012",2892,475,170,"bg",4.1659946757,694.191957773942,5.87828492392808
"420912071031",2388,293,225,"bg",1.0369727082,2302.85713511703,9.42211055276382
"420912071032",1841,228,185,"bg",1.6817230287,1094.7105846693,10.048886474742
"420912071041",2369,204,250,"bg",1.7923178988,1321.7521297902,10.5529759392149
"420912071042",502,149,60,"bg",0.19293417,2601.92375461537,11.9521912350598
"420912072011",907,175,126,"bg",0.1293423417,7012.39816813986,13.8919514884234
"420912072012",562,118,88,"bg",0.1223697618,4592.63785213971,15.6583629893238
"420912072013",875,134,136,"bg",0.1140265269,7673.65299802006,15.5428571428571
"420912072021",893,222,94,"bg",0.1819836018,4907.0355304947,10.5263157894737
"420912072022",1079,340,85,"bg",0.1533925107,7034.24173107299,7.87766450417053
"420912072023",1384,338,110,"bg",0.2076777846,6664.16970243432,7.94797687861272
"420912072024",1037,334,95,"bg",0.2125874322,4877.99297102569,9.16104146576663
"420912073001",846,151,104,"bg",0.1305407961,6480.73265427251,12.2931442080378
"420912073002",1098,195,126,"bg",0.2025353187,5421.27667928567,11.4754098360656
"420912073003",738,151,94,"bg",0.155810655,4736.51817970985,12.7371273712737
"420912074001",2863,33,465,"bg",9.812669724,291.765654050052,16.2417045057632
"420912075001",911,224,158,"bg",1.7287403562,526.973294013046,17.3435784851811
"420912075002",2451,224,388,"bg",7.2957510054,335.948965114883,15.8302733578131
"420912076001",1420,223,157,"bg",7.6968506043,184.491043545355,11.056338028169
"420912076002",854,229,65,"bg",1.4747290272,579.0894355836,7.61124121779859
"420912076003",422,97,141,"bg",0.3307981248,1275.70251571148,33.4123222748815
"420912076004",1015,164,122,"bg",3.0360062304,334.320789541421,12.0197044334975
"420912078001",3180,523,168,"bg",5.3460695574,594.829522110924,5.28301886792453
"420912078002",2723,444,140,"bg",11.2049416908,243.017775115757,5.1413881748072
"420912078003",1173,419,59,"bg",3.6849082842,318.325426179409,5.02983802216539
"420912079001",1010,159,167,"bg",0.2705356368,3733.33440261945,16.5346534653465
"420912079002",587,117,109,"bg",0.1419616341,4134.91999948738,18.5689948892675
"420912079003",903,108,169,"bg",0.2642074578,3417.76877730512,18.7153931339978
"420912080001",1211,315,107,"bg",0.2925722943,4139.14790837391,8.83567299752271
"420912080002",1391,292,108,"bg",0.2509680888,5542.53732676152,7.76419841840403
"420912080003",1266,284,107,"bg",0.2572862292,4920.58981911497,8.45181674565561
"420912081001",2102,142,323,"bg",0.3473262936,6051.94607702456,15.3663177925785
"420912081002",866,145,162,"bg",0.1840391982,4705.51930496294,18.7066974595843
"420912082011",2189,122,383,"bg",9.5813796078,228.463967570806,17.4965737779808
"420912082031",1368,190,132,"bg",0.705840993,1938.11356037237,9.64912280701754
"420912082032",1039,243,81,"bg",0.5050087614,2057.39004828283,7.79595765158807
"420912082033",2197,274,191,"bg",1.7861352795,1230.03001240478,8.69367319071461
"420912082041",1575,188,161,"bg",1.3054670343,1206.46478127617,10.2222222222222
"420912082042",2028,222,193,"bg",1.4126815989,1435.56764778357,9.51676528599605
"420912083011",872,203,72,"bg",3.7779552954,230.81268353327,8.25688073394496
"420912083012",1705,261,176,"bg",9.1434603546,186.472072265532,10.3225806451613
"420912083021",2687,325,182,"bg",1.6226157519,1655.96814702043,6.77335318198735
"420912083022",1900,293,110,"bg",3.0477903885,623.402451549532,5.78947368421053
"420912083023",5079,405,326,"bg",4.0888789227,1242.14976672535,6.41858633589289
"420912084001",1146,177,136,"bg",3.6376515747,315.038418734348,11.8673647469459
"420912084002",2424,175,248,"bg",6.3012411891,384.686116156461,10.2310231023102
"420912085001",2288,311,219,"bg",7.2604201527,315.133277672524,9.57167832167832
"420912085002",2602,310,212,"bg",0.7490073591,3473.93115486414,8.14757878554958
"420912086011",2560,362,166,"bg",3.9061756305,655.372477369205,6.484375
"420912086012",3482,424,202,"bg",7.1443476819,487.378296106942,5.8012636415853
"420912086031",2457,399,129,"bg",3.7185333471,660.744377058272,5.25030525030525
"420912086032",1451,326,92,"bg",1.819476945,797.48193786539,6.34045485871813
"420912086033",2856,297,182,"bg",1.1336297544,2519.34107138146,6.37254901960784
"420912086041",1621,315,106,"bg",1.1724270129,1382.60205724061,6.53917334978408
"420912086042",1863,279,118,"bg",0.4041030708,4610.20995537557,6.33387010198604
"420912086043",2429,345,146,"bg",3.2080381047,757.160582488514,6.01070399341293
"420912087021",698,169,69,"bg",0.8211879819,849.988084804922,9.88538681948424
"420912087022",1504,248,137,"bg",1.3509731664,1113.27155668663,9.10904255319149
"420912087023",1130,170,116,"bg",0.5819905377,1941.6123232273,10.2654867256637
"420912087031",2103,220,211,"bg",1.8962212698,1109.0477854527,10.0332857822159
"420912087032",1766,241,171,"bg",0.7414618068,2381.7814805886,9.68289920724802
"420912087041",1835,296,177,"bg",0.4441671234,4131.32783433741,9.64577656675749
"420912087042",3135,443,235,"bg",2.0842415451,1504.14428086337,7.49601275917065
"420912088011",1337,189,186,"bg",0.244992033,5457.32032028976,13.9117427075542
"420912088021",1406,293,122,"bg",0.2355576795,5968.81410525187,8.67709815078236
"420912088022",2057,551,166,"bg",0.5672531007,3626.24725622765,8.07000486144871
"420912089011",1172,272,114,"bg",0.226764252,5168.36313335666,9.72696245733788
"420912089012",1066,280,84,"bg",0.1097396586,9713.89936509243,7.87992495309568
"420912089013",1450,286,134,"bg",0.3177031572,4564.0087834796,9.24137931034483
"420912089031",776,216,61,"bg",0.3442884588,2253.92394129245,7.86082474226804
"420912089032",1276,299,115,"bg",0.2426742747,5258.07690814127,9.01253918495298
"420912089033",621,133,60,"bg",0.2318526639,2678.42512375809,9.66183574879227
"420912089041",2239,352,150,"bg",0.120416868,18593.7405380781,6.69941938365342
"420912089042",1120,281,95,"bg",0.0757003104,14795.1837196166,8.48214285714286
"420912089051",682,176,63,"bg",0.1496473407,4557.38135278471,9.2375366568915
"420912089052",1489,233,109,"bg",0.1990947816,7478.84996298667,7.32034922766958
"420912089053",620,194,52,"bg",0.1193207301,5196.07950337206,8.38709677419355
"420912089061",1027,314,73,"bg",0.0775918143,13235.9322857076,7.1080817916261
"420912089062",1032,292,79,"bg",0.0881643906,11705.4061506778,7.65503875968992
"420912089063",928,223,99,"bg",0.2039808771,4549.44607157981,10.6681034482759
"420912089064",801,211,64,"bg",0.1019581992,7856.16072356052,7.99001248439451
"420912090001",834,202,88,"bg",0.1263658968,6599.88193903278,10.5515587529976
"420912090002",686,132,98,"bg",1.0940525739,627.026540008582,14.2857142857143
"420912091001",2123,221,209,"bg",1.4074364304,1508.41626246425,9.84455958549223
"420912091002",1478,250,132,"bg",1.1921690781,1239.75703375526,8.93098782138024
"420912091003",1856,236,195,"bg",2.4513685911,757.128082140907,10.5064655172414
"420912092011",781,161,97,"bg",0.6120159903,1276.11044871093,12.4199743918054
"420912092012",933,176,153,"bg",1.3259326509,703.655649000505,16.3987138263666
"420912092021",1282,162,191,"bg",0.2082986334,6154.62511238924,14.8985959438378
"420912092022",873,137,122,"bg",0.1781365014,4900.73619465393,13.9747995418099
"420912101001",563,158,67,"bg",0.1356647292,4149.93641545558,11.9005328596803
"420912101002",708,161,71,"bg",0.1749384351,4047.13806657346,10.0282485875706
"420912101003",1022,187,102,"bg",0.3590413398,2846.46887895777,9.98043052837573
"420912101004",720,277,60,"bg",0.2608418241,2760.2935322365,8.33333333333333
"420912101005",943,244,78,"bg",0.1325994813,7111.64169538874,8.27147401908802
"420912102001",627,134,64,"bg",0.3824637102,1639.37122210137,10.207336523126
"420912102002",1175,175,134,"bg",0.2741394942,4286.13908196231,11.4042553191489
"420912102003",893,152,84,"bg",0.3248444628,2749.00791690515,9.40649496080627
"420912103001",1309,232,130,"bg",0.4005038466,3268.38309073059,9.93124522536287
"420912103002",1168,204,113,"bg",0.3573602604,3268.41042339917,9.67465753424658
"420912103003",1668,263,212,"bg",1.1773988226,1416.68223883274,12.7098321342926
"420912104001",1443,239,155,"bg",0.6688653543,2157.38487682647,10.7415107415107
"420912104002",1150,190,129,"bg",0.3096850185,3713.45054265194,11.2173913043478
"420912104003",744,167,71,"bg",0.1873337895,3971.52057824571,9.54301075268817
"420912104004",1019,177,95,"bg",0.3306100941,3082.1805449527,9.32286555446516
"420912105001",1153,232,112,"bg",0.2051341578,5620.71189101594,9.71379011274935
"420912105002",777,234,79,"bg",0.1836805113,4230.1711515325,10.1673101673102
"420912105003",1263,206,153,"bg",0.5218763121,2420.11367582054,12.1140142517815
"420912105004",1206,180,134,"bg",0.3939814593,3061.05775165852,11.1111111111111
"420912106001",1359,241,147,"bg",0.4690609209,2897.27824136884,10.8167770419426
"420912106002",1365,180,135,"bg",0.4103378136,3326.52744826147,9.89010989010989
"420912106003",1624,273,154,"bg",0.3012205482,5391.39846104297,9.48275862068965
"420912107001",3200,408,200,"bg",1.8958722354,1687.87745305255,6.25
"420912107002",2430,451,157,"bg",3.426336342,709.212335698945,6.46090534979424
"421010001001",1762,295,106,"bg",0.0948597507,18574.7905407472,6.01589103291714
"421010001002",2250,417,125,"bg",0.177308703,12689.7324380067,5.55555555555556
"421010002001",2563,457,183,"bg",0.1476759141,17355.5722720256,7.14007023019899
"421010003001",942,242,80,"bg",0.1246624236,7556.40691715222,8.49256900212314
"421010003002",2588,276,232,"bg",0.0862524234,30004.9540405145,8.9644513137558
"421010004011",2666,245,229,"bg",0.0837211518,31843.80461426,8.58964741185296
"421010004021",1232,245,69,"bg",0.0162208332,75951.7088185088,5.60064935064935
"421010004022",1970,329,97,"bg",0.1010304009,19499.081290887,4.9238578680203
"421010005001",2451,645,290,"bg",0.165551958,14805.0197026362,11.8319053447572
"421010006001",1301,171,192,"bg",0.0666609372,19516.6773022807,14.7578785549577
"421010007001",665,176,41,"bg",0.0154849266,42944.9888383714,6.16541353383459
"421010007002",1780,426,93,"bg",0.0542435751,32814.9462257697,5.2247191011236
"421010007003",809,242,36,"bg",0.0255154185,31706.3190635106,4.44993819530284
"421010008011",1588,180,146,"bg",0.0385933977,41146.9343109949,9.19395465994962
"421010008031",734,318,30,"bg",0.014061762,52198.2949220731,4.08719346049046
"421010008032",1294,299,61,"bg",0.0169814502,76200.7946765347,4.71406491499227
"421010008033",570,186,34,"bg",0.0214914843,26522.132768652,5.96491228070175
"421010008034",971,196,58,"bg",0.0064691055,150098.031327515,5.97322348094748
"421010008041",1699,350,91,"bg",0.0278934084,60910.4479322075,5.35609181871689
"421010008042",967,246,57,"bg",0.0116366679,83099.389645725,5.89451913133402
"421010008043",1416,237,65,"bg",0.016629327,85150.7700822769,4.59039548022599
"421010009011",1133,220,90,"bg",0.0209671605,54036.8830581518,7.94351279788173
"421010009012",1026,195,91,"bg",0.0197706366,51895.1423142338,8.86939571150097
"421010009021",1416,277,113,"bg",0.0320378058,44197.7833575606,7.98022598870056
"421010009022",1247,213,166,"bg",0.0278717868,44740.5833342554,13.3119486768244
"421010010011",1339,174,150,"bg",0.0472513041,28337.8422141792,11.2023898431665
"421010010012",1325,283,110,"bg",0.0413188776,32067.666813873,8.30188679245283
"421010010021",1384,250,120,"bg",0.0743740569,18608.6393251462,8.67052023121387
"421010010022",856,220,70,"bg",0.0271127142,31571.9036347899,8.17757009345794
"421010010023",1152,260,114,"bg",0.0806192244,14289.3957188703,9.89583333333333
"421010011011",572,114,35,"bg",0.0139254687,41075.8167155982,6.11888111888112
